date,store_id,y_label,y_pred
2019-09-27,80,6163.69,11253.3955078125
2019-09-28,80,7913.88,9262.5341796875
2019-09-29,80,6004.83,9749.763671875
2019-09-30,80,7070.5,7524.7680664062
2019-09-24,81,10740.55,14456.9921875
2019-09-25,81,16882.48,15024.373046875
2019-09-26,81,11626.76,16130.130859375
2019-09-27,81,11563.89,19488.048828125
2019-09-28,81,13953.56,19739.564453125
2019-09-29,81,12767.29,22507.595703125
2019-09-30,81,15325.26,15717.28515625
2019-09-24,82,18644.05,22940.41796875
2019-09-25,82,18042.55,23835.400390625
2019-09-26,82,20024.27,25223.60546875
2019-09-27,82,21179.93,29234.78515625
2019-09-28,82,26829.71,30878.392578125
2019-09-29,82,20858.29,30941.205078125
2019-09-30,82,25868.95,26451.212890625
2019-09-24,83,4784.47,7106.1762695312
2019-09-25,83,6365.14,7349.6669921875
2019-09-26,83,5886.77,8011.7778320312
2019-09-27,83,7658.68,10442.314453125
2019-09-28,83,52027.79,9584.6630859375
2019-09-29,83,6363.89,7472.9916992188
2019-09-30,83,95320.94,6956.5791015625
2019-09-24,84,10280.38,16432.125
2019-09-25,84,12606.97,15812.2490234375
2019-09-26,84,13506.27,16948.685546875
2019-09-27,84,14186.48,17980.08984375
2019-09-28,84,23396.29,19891.62109375
2019-09-29,84,15797.08,24814.61328125
2019-09-30,84,19075.28,17851.29296875
2019-09-24,85,14379.0,19484.08203125
2019-09-25,85,16570.23,19947.705078125
2019-09-26,85,17070.19,20555.958984375
2019-09-27,85,19920.84,26189.419921875
2019-09-28,85,29146.43,30077.880859375
2019-09-29,85,19056.85,30727.89453125
2019-09-30,85,29304.58,22291.115234375
2019-09-24,86,19189.39,23138.62890625
2019-09-25,86,20451.13,24029.69921875
2019-09-26,86,18676.57,26039.515625
2019-09-27,86,21396.03,27355.080078125
2019-09-28,86,28448.95,28143.427734375
2019-09-29,86,24804.8,27193.3046875
2019-09-30,86,26014.16,24601.66796875
2019-09-24,87,34817.7,38413.85546875
2019-09-25,87,33837.11,38417.49609375
2019-09-26,87,32969.1,39688.99609375
2019-09-27,87,36843.1,53255.3984375
2019-09-28,87,67866.62,69847.0703125
2019-09-29,87,39937.69,60190.6015625
2019-09-30,87,45830.59,41543.36328125
2019-09-24,88,4924.91,6488.9965820312
2019-09-25,88,8369.12,7443.09375
2019-09-26,88,5758.67,8438.66796875
2019-09-27,88,5981.57,7968.37109375
2019-09-28,88,5984.45,8558.9521484375
2019-09-29,88,6254.7,9025.7666015625
2019-09-30,88,6492.62,7707.0107421875
2019-09-24,89,7609.24,10010.671875
2019-09-25,89,9071.3,11147.435546875
2019-09-26,89,8757.2,14408.78515625
2019-09-27,89,12140.56,13505.7080078125
2019-09-28,89,13594.49,13715.4990234375
2019-09-29,89,11704.78,14364.4931640625
2019-09-30,89,12045.14,10816.4384765625
2019-09-24,90,17050.05,22197.859375
2019-09-25,90,18058.2,24681.98828125
2019-09-26,90,20065.03,25569.005859375
2019-09-27,90,21158.61,28951.013671875
2019-09-28,90,27695.98,34376.52734375
2019-09-29,90,19605.55,33565.44140625
2019-09-30,90,26495.34,24775.96875
2019-09-24,91,22158.88,21716.220703125
2019-09-25,91,19001.78,22314.791015625
2019-09-26,91,18950.59,23171.857421875
2019-09-27,91,23112.24,20730.685546875
2019-09-28,91,11502.24,13311.900390625
2019-09-29,91,23072.41,12426.7021484375
2019-09-30,91,27350.83,18591.548828125
2019-09-24,92,20933.94,23191.08203125
2019-09-25,92,21741.2,26686.46484375
2019-09-26,92,19915.46,29354.15625
2019-09-27,92,23042.83,32752.37890625
2019-09-28,92,27649.97,33745.05859375
2019-09-29,92,22779.78,33754.69921875
2019-09-30,92,30401.01,26905.34375
2019-09-24,93,18559.32,21342.701171875
2019-09-25,93,20332.39,21724.857421875
2019-09-26,93,17631.96,23527.888671875
